timestamp,facility,sub_area,zone_id,capacity,category,hour,day_of_week,is_weekend,is_exam_period,is_holiday,weather_condition,temperature,count_in_area,occupancy_rate
2025-10-16 03:33:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,10,3,0,0,0,rain,75.9,10,10.43
2025-10-16 03:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,10,3,0,0,0,rain,59.1,2,2.18
2025-10-16 04:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,11,3,0,0,0,clear,66.4,19,19.69
2025-10-16 05:18:26.285849,Smathers Libraries,Marston Science Library,Z-SL-02,2208,LIBRARIES,12,3,0,0,0,cloudy,78.4,19,9.18
2025-10-16 05:33:26.285849,Smathers Libraries,Architecture and Fine Arts Library,Z-SL-04,124,LIBRARIES,12,3,0,0,0,clear,62.6,16,13.25
2025-10-16 05:33:26.285849,Smathers Libraries,Smathers Library,Z-SL-06,231,LIBRARIES,12,3,0,0,0,clear,75.2,9,4.08
2025-10-16 05:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,12,3,0,0,0,cloudy,63.2,1,12.11
2025-10-16 05:48:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,12,3,0,0,0,clear,62.5,1,36.4
2025-10-16 06:33:26.285849,Smathers Libraries,Health Science Center Library,Z-SL-03,761,LIBRARIES,13,3,0,0,0,clear,82.6,66,8.78
2025-10-16 06:48:26.285849,Southwest Rec Center,SWRC Weight Room,Z-SWRC-02,200,GYMS,13,3,0,0,0,clear,65.3,112,56.11
2025-10-16 06:48:26.285849,Student Recreation and Fitness Centre,SRFC Racquetball,Z-SRFC-07,20,GYMS,13,3,0,0,0,rain,77.0,6,30.96
2025-10-16 07:03:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,13,3,0,0,0,clear,75.0,18,45.84
2025-10-16 07:18:26.285849,Southwest Rec Center,SWRC Tennis Courts,Z-SWRC-11,40,GYMS,14,3,0,0,0,rain,71.9,5,13.27
2025-10-16 07:33:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,14,3,0,0,0,clear,75.9,14,14.77
2025-10-16 07:48:26.285849,Student Recreation and Fitness Centre,SRFC Lower Functional Area,Z-SRFC-05,30,GYMS,14,3,0,0,0,clear,74.6,4,14.3
2025-10-16 08:03:26.285849,Student Recreation and Fitness Centre,SRFC Lower Functional Area,Z-SRFC-05,30,GYMS,14,3,0,0,0,rain,76.1,2,9.51
2025-10-16 08:18:26.285849,Smathers Libraries,Health Science Center Library,Z-SL-03,761,LIBRARIES,15,3,0,0,0,rain,59.3,586,77.05
2025-10-16 08:18:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,15,3,0,0,0,clear,63.6,14,29.35
2025-10-16 08:33:26.285849,Southwest Rec Center,Multi-Purpose Court 5,Z-SWRC-09,30,GYMS,15,3,0,0,0,clear,61.0,0,8.73
2025-10-16 09:03:26.285849,Southwest Rec Center,Multi-Purpose Court 1,Z-SWRC-05,30,GYMS,15,3,0,0,0,rain,93.6,5,18.88
2025-10-16 09:03:26.285849,Smathers Libraries,Marston Science Library,Z-SL-02,2208,LIBRARIES,15,3,0,0,0,cloudy,57.6,240,74.48
2025-10-16 09:18:26.285849,Southwest Rec Center,Maguire Field,Z-SWRC-01,100,GYMS,16,3,0,0,0,rain,69.7,44,44.11
2025-10-16 09:18:26.285849,Smathers Libraries,Architecture and Fine Arts Library,Z-SL-04,124,LIBRARIES,16,3,0,0,0,rain,62.5,79,64.1
2025-10-16 09:18:26.285849,Southwest Rec Center,Multi-Purpose Court 4,Z-SWRC-08,30,GYMS,16,3,0,0,0,clear,64.2,17,60.0
2025-10-16 09:33:26.285849,Smathers Libraries,Education Library,Z-SL-05,560,LIBRARIES,16,3,0,0,0,rain,71.7,75,81.1
2025-10-16 09:48:26.285849,Smathers Libraries,Smathers Library,Z-SL-06,231,LIBRARIES,16,3,0,0,0,clear,70.0,87,37.89
2025-10-16 10:18:26.285849,Student Recreation and Fitness Centre,SRFC Lower Functional Area,Z-SRFC-05,30,GYMS,17,3,0,0,0,clear,57.5,4,13.82
2025-10-16 10:18:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,17,3,0,0,0,cloudy,76.9,898,57.46
2025-10-16 10:33:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,17,3,0,0,0,cloudy,77.8,7,7.49
2025-10-16 10:33:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,17,3,0,0,0,clear,83.7,36,48.97
2025-10-16 10:48:26.285849,Student Recreation and Fitness Centre,SRFC Weight Room,Z-SRFC-03,80,GYMS,17,3,0,0,0,clear,88.4,65,82.14
2025-10-16 10:48:26.285849,Southwest Rec Center,Multi-Purpose Court 4,Z-SWRC-08,30,GYMS,17,3,0,0,0,clear,62.1,5,17.77
2025-10-16 10:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,17,3,0,0,0,clear,93.0,9,9.53
2025-10-16 11:03:26.285849,Smathers Libraries,Marston Science Library,Z-SL-02,2208,LIBRARIES,17,3,0,0,0,clear,80.8,1166,52.84
2025-10-16 11:18:26.285849,Smathers Libraries,Smathers Library,Z-SL-06,231,LIBRARIES,18,3,0,0,0,clear,75.8,135,58.5
2025-10-16 12:03:26.285849,Student Recreation and Fitness Centre,SRFC Lower Functional Area,Z-SRFC-05,30,GYMS,18,3,0,0,0,cloudy,73.7,0,15.03
2025-10-16 12:18:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,19,3,0,0,0,clear,60.8,734,46.96
2025-10-16 12:18:26.285849,Southwest Rec Center,SWRC Cardio Room 2,Z-SWRC-04,50,GYMS,19,3,0,0,0,clear,78.4,38,76.48
2025-10-16 12:33:26.285849,Student Recreation and Fitness Centre,SRFC Table Tennis,Z-SRFC-02,12,GYMS,19,3,0,0,0,rain,58.0,5,41.86
2025-10-16 12:48:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,19,3,0,0,0,rain,75.1,1198,76.61
2025-10-16 12:48:26.285849,Southwest Rec Center,Multi-Purpose Court 2,Z-SWRC-06,30,GYMS,19,3,0,0,0,cloudy,81.7,25,84.13
2025-10-16 12:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,19,3,0,0,0,clear,82.1,0,0.0
2025-10-16 13:18:26.285849,Southwest Rec Center,Multi-Purpose Court 2,Z-SWRC-06,30,GYMS,20,3,0,0,0,clear,61.6,27,92.31
2025-10-16 13:18:26.285849,Student Recreation and Fitness Centre,SRFC Squash,Z-SRFC-01,8,GYMS,20,3,0,0,0,rain,78.9,2,30.53
2025-10-16 14:03:26.285849,Student Recreation and Fitness Centre,SRFC Racquetball,Z-SRFC-07,20,GYMS,20,3,0,0,0,clear,75.2,0,3.48
2025-10-16 14:48:26.285849,Smathers Libraries,Marston Science Library,Z-SL-02,2208,LIBRARIES,21,3,0,0,0,clear,84.1,732,33.18
2025-10-16 14:48:26.285849,Student Recreation and Fitness Centre,SRFC Cardio Room,Z-SRFC-04,50,GYMS,21,3,0,0,0,clear,75.9,2,50.75
2025-10-16 15:03:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,21,3,0,0,0,clear,67.0,0,0.0
2025-10-16 15:03:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,21,3,0,0,0,rain,68.0,0,0.0
2025-10-16 15:03:26.285849,Southwest Rec Center,Multi-Purpose Court 1,Z-SWRC-05,30,GYMS,21,3,0,0,0,clear,81.1,9,32.73
2025-10-16 16:18:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,23,3,0,0,0,cloudy,71.6,0,0.0
2025-10-16 16:33:26.285849,Southwest Rec Center,Multi-Purpose Court 6,Z-SWRC-10,30,GYMS,23,3,0,0,0,rain,75.0,1,3.81
2025-10-16 16:48:26.285849,Student Recreation and Fitness Centre,SRFC Racquetball,Z-SRFC-07,20,GYMS,23,3,0,0,0,clear,87.9,1,5.33
2025-10-16 17:18:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,0,3,0,0,0,clear,87.3,0,1.01
2025-10-16 18:03:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,0,3,0,0,0,cloudy,66.5,4,4.59
2025-10-16 19:03:26.285849,Southwest Rec Center,SWRC Tennis Courts,Z-SWRC-11,40,GYMS,1,3,0,0,0,clear,63.5,2,5.69
2025-10-16 21:33:26.285849,Smathers Libraries,Marston Science Library,Z-SL-02,2208,LIBRARIES,4,3,0,0,0,clear,68.0,0,0.0
2025-10-16 22:48:26.285849,Student Recreation and Fitness Centre,SRFC Cardio Room,Z-SRFC-04,50,GYMS,5,3,0,0,0,cloudy,67.0,0,0.0
2025-10-16 23:48:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,6,3,0,0,0,cloudy,86.0,8,20.38
2025-10-17 00:18:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,7,4,0,0,0,rain,73.5,12,30.48
2025-10-17 00:18:26.285849,Southwest Rec Center,SWRC Cardio Room 1,Z-SWRC-03,60,GYMS,7,4,0,0,0,rain,67.2,28,47.89
2025-10-17 00:33:26.285849,Student Recreation and Fitness Centre,SRFC Lower Functional Area,Z-SRFC-05,30,GYMS,7,4,0,0,0,rain,75.0,9,31.2
2025-10-17 01:33:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,8,4,0,0,0,rain,72.7,4,9.19
2025-10-17 01:48:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,8,4,0,0,0,clear,81.8,0,22.73
2025-10-17 02:03:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,8,4,0,0,0,cloudy,85.5,9,18.21
2025-10-17 02:33:26.285849,Student Recreation and Fitness Centre,SRFC Table Tennis,Z-SRFC-02,12,GYMS,9,4,0,0,0,rain,74.2,0,40.59
2025-10-17 03:33:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,10,4,0,0,0,clear,75.0,11,22.47
2025-10-17 03:48:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,10,4,0,0,0,clear,89.1,1,2.62
2025-10-17 04:03:26.285849,Student Recreation and Fitness Centre,SRFC Squash,Z-SRFC-01,8,GYMS,10,4,0,0,0,clear,76.6,0,13.16
2025-10-17 04:18:26.285849,Southwest Rec Center,Multi-Purpose Court 3,Z-SWRC-07,30,GYMS,11,4,0,0,0,clear,66.6,5,19.36
2025-10-17 05:48:26.285849,Southwest Rec Center,Multi-Purpose Court 3,Z-SWRC-07,30,GYMS,12,4,0,0,0,clear,86.2,5,16.91
2025-10-17 05:48:26.285849,Student Recreation and Fitness Centre,SRFC Squash,Z-SRFC-01,8,GYMS,12,4,0,0,0,cloudy,72.1,0,64.53
2025-10-17 06:18:26.285849,Southwest Rec Center,Multi-Purpose Court 2,Z-SWRC-06,30,GYMS,13,4,0,0,0,rain,62.9,2,9.75
2025-10-17 06:18:26.285849,Student Recreation and Fitness Centre,SRFC Squash,Z-SRFC-01,8,GYMS,13,4,0,0,0,clear,80.8,2,33.94
2025-10-17 06:33:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,13,4,0,0,0,cloudy,78.3,0,0.0
2025-10-17 06:48:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,13,4,0,0,0,clear,58.0,11,29.07
2025-10-17 06:48:26.285849,Southwest Rec Center,Multi-Purpose Court 4,Z-SWRC-08,30,GYMS,13,4,0,0,0,cloudy,86.5,4,13.91
2025-10-17 07:18:26.285849,Southwest Rec Center,Multi-Purpose Court 5,Z-SWRC-09,30,GYMS,14,4,0,0,0,clear,69.3,2,8.96
2025-10-17 07:48:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,14,4,0,0,0,cloudy,64.8,960,61.41
2025-10-17 07:48:26.285849,Smathers Libraries,Education Library,Z-SL-05,560,LIBRARIES,14,4,0,0,0,cloudy,87.2,260,46.47
2025-10-17 08:18:26.285849,Student Recreation and Fitness Centre,SRFC Squash,Z-SRFC-01,8,GYMS,15,4,0,0,0,rain,71.7,2,27.21
2025-10-17 08:33:26.285849,Smathers Libraries,Smathers Library,Z-SL-06,231,LIBRARIES,15,4,0,0,0,clear,67.3,18,8.15
2025-10-17 08:33:26.285849,Southwest Rec Center,SWRC Cardio Room 2,Z-SWRC-04,50,GYMS,15,4,0,0,0,cloudy,78.7,9,18.45
2025-10-17 09:03:26.285849,Smathers Libraries,Architecture and Fine Arts Library,Z-SL-04,124,LIBRARIES,15,4,0,0,0,clear,79.4,50,40.33
2025-10-17 09:03:26.285849,Student Recreation and Fitness Centre,SRFC Table Tennis,Z-SRFC-02,12,GYMS,15,4,0,0,0,clear,73.8,0,40.92
2025-10-17 09:18:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,16,4,0,0,0,cloudy,61.5,10,26.98
2025-10-17 09:18:26.285849,Smathers Libraries,Smathers Library,Z-SL-06,231,LIBRARIES,16,4,0,0,0,clear,71.2,120,52.24
2025-10-17 09:18:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,16,4,0,0,0,cloudy,73.0,27,54.68
2025-10-17 09:33:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,16,4,0,0,0,rain,78.9,9,23.1
2025-10-17 09:33:26.285849,Student Recreation and Fitness Centre,SRFC Multi-purpose Court,Z-SRFC-06,40,GYMS,16,4,0,0,0,rain,81.8,19,49.41
2025-10-17 09:48:26.285849,Southwest Rec Center,SWRC Weight Room,Z-SWRC-02,200,GYMS,16,4,0,0,0,clear,81.3,8,100.0
2025-10-17 10:48:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,17,4,0,0,0,cloudy,79.1,1,42.11
2025-10-17 10:48:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,17,4,0,0,0,clear,75.9,29,59.07
2025-10-17 11:18:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,18,4,0,0,0,cloudy,58.9,117,69.57
2025-10-17 11:48:26.285849,Student Recreation and Fitness Centre,SRFC Racquetball,Z-SRFC-07,20,GYMS,18,4,0,0,0,clear,86.5,2,12.4
2025-10-17 12:18:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,19,4,0,0,0,rain,73.4,15,37.92
2025-10-17 12:18:26.285849,Smathers Libraries,Education Library,Z-SL-05,560,LIBRARIES,19,4,0,0,0,clear,76.2,492,87.92
2025-10-17 12:33:26.285849,Smathers Libraries,Marston Science Library,Z-SL-02,2208,LIBRARIES,19,4,0,0,0,cloudy,83.9,525,23.8
2025-10-17 13:03:26.285849,Student Recreation and Fitness Centre,SRFC Cardio Room,Z-SRFC-04,50,GYMS,19,4,0,0,0,clear,74.5,39,78.42
2025-10-17 13:33:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,20,4,0,0,0,clear,68.6,4,4.8
2025-10-17 14:18:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,21,4,0,0,0,clear,68.4,1,1.17
2025-10-17 15:33:26.285849,Southwest Rec Center,Maguire Field,Z-SWRC-01,100,GYMS,22,4,0,0,0,rain,78.6,28,28.47
2025-10-17 17:03:26.285849,Smathers Libraries,Architecture and Fine Arts Library,Z-SL-04,124,LIBRARIES,23,4,0,0,0,clear,66.1,36,29.45
2025-10-17 19:03:26.285849,Student Recreation and Fitness Centre,SRFC Cardio Room,Z-SRFC-04,50,GYMS,1,4,0,0,0,clear,77.3,5,10.77
2025-10-17 20:33:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,3,4,0,0,0,clear,65.5,121,7.76
2025-10-17 21:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,4,4,0,0,0,clear,71.1,12,12.49
2025-10-17 21:48:26.285849,Student Recreation and Fitness Centre,SRFC Weight Room,Z-SRFC-03,80,GYMS,4,4,0,0,0,clear,79.2,0,0.0
2025-10-18 00:03:26.285849,Smathers Libraries,Health Science Center Library,Z-SL-03,761,LIBRARIES,6,5,1,0,0,clear,85.0,6,0.91
2025-10-18 00:18:26.285849,Southwest Rec Center,Multi-Purpose Court 1,Z-SWRC-05,30,GYMS,7,5,1,0,0,clear,80.8,0,22.28
2025-10-18 00:18:26.285849,Student Recreation and Fitness Centre,SRFC Table Tennis,Z-SRFC-02,12,GYMS,7,5,1,0,0,clear,70.9,3,26.67
2025-10-18 00:33:26.285849,Student Recreation and Fitness Centre,SRFC Weight Room,Z-SRFC-03,80,GYMS,7,5,1,0,0,clear,73.2,66,83.34
2025-10-18 01:33:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,8,5,1,0,0,clear,70.2,0,0.0
2025-10-18 02:03:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,8,5,1,0,0,cloudy,69.7,4,4.67
2025-10-18 02:03:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,8,5,1,0,0,clear,84.3,9,9.34
2025-10-18 02:48:26.285849,Smathers Libraries,Smathers Library,Z-SL-06,231,LIBRARIES,9,5,1,0,0,clear,67.4,11,5.06
2025-10-18 03:03:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,9,5,1,0,0,clear,95.1,10,10.32
2025-10-18 03:03:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,9,5,1,0,0,clear,79.6,8,20.14
2025-10-18 03:18:26.285849,Student Recreation and Fitness Centre,SRFC Lower Functional Area,Z-SRFC-05,30,GYMS,10,5,1,0,0,rain,68.9,3,12.56
2025-10-18 03:18:26.285849,Smathers Libraries,Architecture and Fine Arts Library,Z-SL-04,124,LIBRARIES,10,5,1,0,0,clear,84.6,0,0.7
2025-10-18 03:33:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,10,5,1,0,0,clear,79.3,10,26.64
2025-10-18 03:33:26.285849,Southwest Rec Center,Maguire Field,Z-SWRC-01,100,GYMS,10,5,1,0,0,clear,73.8,34,34.95
2025-10-18 04:33:26.285849,Southwest Rec Center,UVS Sand Volleyball,Z-SWRC-12,20,GYMS,11,5,1,0,0,clear,68.5,7,35.07
2025-10-18 04:48:26.285849,Smathers Libraries,Architecture and Fine Arts Library,Z-SL-04,124,LIBRARIES,11,5,1,0,0,clear,72.8,0,6.18
2025-10-18 04:48:26.285849,Southwest Rec Center,Multi-Purpose Court 4,Z-SWRC-08,30,GYMS,11,5,1,0,0,rain,68.9,0,1.47
2025-10-18 05:03:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,11,5,1,0,0,rain,67.5,7,14.87
2025-10-18 05:03:26.285849,Student Recreation and Fitness Centre,SRFC Racquetball,Z-SRFC-07,20,GYMS,11,5,1,0,0,cloudy,81.1,14,73.92
2025-10-18 05:03:26.285849,Smathers Libraries,Marston Science Library,Z-SL-02,2208,LIBRARIES,11,5,1,0,0,cloudy,81.1,274,12.44
2025-10-18 05:18:26.285849,Southwest Rec Center,SWRC Tennis Courts,Z-SWRC-11,40,GYMS,12,5,1,0,0,clear,67.3,4,12.29
2025-10-18 05:18:26.285849,Southwest Rec Center,Multi-Purpose Court 5,Z-SWRC-09,30,GYMS,12,5,1,0,0,clear,60.0,6,20.68
2025-10-18 05:18:26.285849,Student Recreation and Fitness Centre,SRFC Squash,Z-SRFC-01,8,GYMS,12,5,1,0,0,rain,76.9,5,63.42
2025-10-18 05:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,12,5,1,0,0,clear,68.5,12,12.2
2025-10-18 05:48:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,12,5,1,0,0,clear,69.8,4,10.69
2025-10-18 05:48:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,12,5,1,0,0,clear,73.7,7,8.28
2025-10-18 06:03:26.285849,Student Recreation and Fitness Centre,SRFC Weight Room,Z-SRFC-03,80,GYMS,12,5,1,0,0,clear,62.2,34,43.48
2025-10-18 06:03:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,12,5,1,0,0,clear,75.3,15,30.26
2025-10-18 06:03:26.285849,Southwest Rec Center,SWRC Cardio Room 2,Z-SWRC-04,50,GYMS,12,5,1,0,0,rain,70.2,41,82.06
2025-10-18 06:48:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,13,5,1,0,0,clear,68.8,9,22.54
2025-10-18 06:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,13,5,1,0,0,clear,80.3,7,7.42
2025-10-18 07:03:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,13,5,1,0,0,clear,87.0,4,42.37
2025-10-18 07:33:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,14,5,1,0,0,clear,78.6,12,31.37
2025-10-18 08:03:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,14,5,1,0,0,clear,80.4,574,36.74
2025-10-18 08:03:26.285849,Student Recreation and Fitness Centre,SRFC Weight Room,Z-SRFC-03,80,GYMS,14,5,1,0,0,cloudy,65.6,12,15.92
2025-10-18 08:18:26.285849,Southwest Rec Center,SWRC Cardio Room 1,Z-SWRC-03,60,GYMS,15,5,1,0,0,cloudy,75.4,21,35.98
2025-10-18 08:33:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,15,5,1,0,0,rain,76.6,0,0.0
2025-10-18 08:48:26.285849,Student Recreation and Fitness Centre,SRFC Lower Functional Area,Z-SRFC-05,30,GYMS,15,5,1,0,0,clear,74.8,10,35.02
2025-10-18 09:03:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,15,5,1,0,0,clear,70.8,0,0.1
2025-10-18 09:03:26.285849,Smathers Libraries,Health Science Center Library,Z-SL-03,761,LIBRARIES,15,5,1,0,0,clear,68.6,82,10.8
2025-10-18 09:18:26.285849,Student Recreation and Fitness Centre,SRFC Squash,Z-SRFC-01,8,GYMS,16,5,1,0,0,clear,80.3,2,34.63
2025-10-18 09:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,16,5,1,0,0,rain,62.9,11,11.27
2025-10-18 10:18:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,17,5,1,0,0,clear,75.4,3,18.11
2025-10-18 10:48:26.285849,Student Recreation and Fitness Centre,SRFC Lower Functional Area,Z-SRFC-05,30,GYMS,17,5,1,0,0,clear,72.7,17,57.54
2025-10-18 10:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,17,5,1,0,0,clear,97.7,4,4.34
2025-10-18 10:48:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,17,5,1,0,0,cloudy,83.1,23,46.06
2025-10-18 11:18:26.285849,Smathers Libraries,Smathers Library,Z-SL-06,231,LIBRARIES,18,5,1,0,0,cloudy,62.3,24,10.57
2025-10-18 11:33:26.285849,Smathers Libraries,Smathers Library,Z-SL-06,231,LIBRARIES,18,5,1,0,0,clear,73.8,64,28.1
2025-10-18 11:48:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,18,5,1,0,0,rain,94.1,399,25.54
2025-10-18 12:03:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,18,5,1,0,0,rain,78.6,1,3.98
2025-10-18 12:03:26.285849,Smathers Libraries,Smathers Library,Z-SL-06,231,LIBRARIES,18,5,1,0,0,clear,55.2,3,25.57
2025-10-18 12:18:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,19,5,1,0,0,clear,80.0,19,19.3
2025-10-18 12:48:26.285849,Southwest Rec Center,Multi-Purpose Court 1,Z-SWRC-05,30,GYMS,19,5,1,0,0,clear,82.6,26,89.16
2025-10-18 13:03:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,19,5,1,0,0,clear,79.8,586,37.5
2025-10-18 13:48:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,20,5,1,0,0,cloudy,67.6,3,8.12
2025-10-18 14:03:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,20,5,1,0,0,clear,83.9,0,0.0
2025-10-18 14:03:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,20,5,1,0,0,clear,79.1,2,2.16
2025-10-18 14:03:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,20,5,1,0,0,rain,74.3,0,0.0
2025-10-18 14:03:26.285849,Student Recreation and Fitness Centre,SRFC Lower Functional Area,Z-SRFC-05,30,GYMS,20,5,1,0,0,clear,70.4,10,34.58
2025-10-18 14:03:26.285849,Student Recreation and Fitness Centre,SRFC Weight Room,Z-SRFC-03,80,GYMS,20,5,1,0,0,clear,58.3,68,85.1
2025-10-18 14:18:26.285849,Student Recreation and Fitness Centre,SRFC Racquetball,Z-SRFC-07,20,GYMS,21,5,1,0,0,clear,84.6,5,28.48
2025-10-18 14:48:26.285849,Smathers Libraries,Health Science Center Library,Z-SL-03,761,LIBRARIES,21,5,1,0,0,cloudy,76.5,157,20.72
2025-10-18 15:03:26.285849,Southwest Rec Center,SWRC Cardio Room 1,Z-SWRC-03,60,GYMS,21,5,1,0,0,clear,53.6,46,78.32
2025-10-18 15:03:26.285849,Southwest Rec Center,Multi-Purpose Court 1,Z-SWRC-05,30,GYMS,21,5,1,0,0,cloudy,84.1,0,0.0
2025-10-18 16:03:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,22,5,1,0,0,clear,69.0,32,2.1
2025-10-18 17:03:26.285849,Smathers Libraries,Education Library,Z-SL-05,560,LIBRARIES,23,5,1,0,0,clear,57.1,21,3.77
2025-10-18 17:03:26.285849,Southwest Rec Center,SWRC Cardio Room 2,Z-SWRC-04,50,GYMS,23,5,1,0,0,clear,79.5,1,3.54
2025-10-18 18:18:26.285849,Smathers Libraries,Health Science Center Library,Z-SL-03,761,LIBRARIES,1,5,1,0,0,rain,70.3,80,10.64
2025-10-18 19:03:26.285849,Student Recreation and Fitness Centre,SRFC Cardio Room,Z-SRFC-04,50,GYMS,1,5,1,0,0,clear,80.8,5,10.62
2025-10-18 21:48:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,4,5,1,0,0,clear,61.4,1,6.61
2025-10-18 22:18:26.285849,Smathers Libraries,Smathers Library,Z-SL-06,231,LIBRARIES,5,5,1,0,0,clear,79.8,0,0.84
2025-10-18 23:18:26.285849,Student Recreation and Fitness Centre,SRFC Multi-purpose Court,Z-SRFC-06,40,GYMS,6,5,1,0,0,clear,63.5,2,7.05
2025-10-19 00:18:26.285849,Smathers Libraries,Smathers Library,Z-SL-06,231,LIBRARIES,7,6,1,0,0,clear,85.8,6,2.66
2025-10-19 01:03:26.285849,Aquatics,Florida Pool,Z-AQ-01,50,AQUATICS,7,6,1,0,0,rain,71.0,16,33.9
2025-10-19 01:18:26.285849,Smathers Libraries,Health Science Center Library,Z-SL-03,761,LIBRARIES,8,6,1,0,0,clear,77.8,149,19.65
2025-10-19 01:48:26.285849,Smathers Libraries,Library West,Z-SL-01,1564,LIBRARIES,8,6,1,0,0,clear,91.0,67,4.31
2025-10-19 01:48:26.285849,Student Recreation and Fitness Centre,SRFC Lower Functional Area,Z-SRFC-05,30,GYMS,8,6,1,0,0,rain,84.3,16,53.38
2025-10-19 02:03:26.285849,Lake Wauberg,LW North,LW,100,OUTDOORS,8,6,1,0,0,rain,73.8,0,0.0
2025-10-19 02:03:26.285849,Aquatics,O'Connell Center Pool,Z-AQ-02,40,AQUATICS,8,6,1,0,0,rain,80.4,4,12.24
